compound_id,mp_id,formula,family,bond_type,is_metal,theoretical,energy_above_hull_eV_per_atom,formation_energy_per_atom,delta_icohp_antibond,delta_icobi_antibond
exp_metastable_Rb2Hg7_mp-31474,mp-31474,Rb2Hg7,exp_metastable,metallic,True,False,0.00452349037037425,-0.21101027361111335,0.0021975971777777777,0.00032396119999999996
exp_metastable_Re3Ge7_mp-29141,mp-29141,Re3Ge7,exp_metastable,metallic,True,False,0.012616640750003683,0.012616640750002262,0.00166812447499997,6.227979999997e-05
exp_metastable_SiO2_mp-546794,mp-546794,SiO2,exp_metastable,covalent,False,False,0.005647450555557043,-3.2671838933333333,0.01792111863333333,0.002874932833333333
exp_metastable_SiRh_mp-2287,mp-2287,SiRh,exp_metastable,metallic,True,False,0.02456185499999819,-0.8163077637500002,0.011936954249999951,0.0026085105499999996
exp_metastable_SiS2_mp-1095294,mp-1095294,SiS2,exp_metastable,covalent,False,False,0.003013171666665926,-0.7467867135416668,0.01920394568333333,0.0
exp_metastable_Sn7Ir5_mp-20466,mp-20466,Sn7Ir5,exp_metastable,metallic,True,False,0.002421364999996456,-0.29034646416666493,0.012164545483333334,0.0011272562541666668
exp_metastable_Sr2As_mp-15697,mp-15697,Sr2As,exp_metastable,,True,False,0.08000544425926037,-1.0304650837962963,0.036701365900000005,0.0026009111833334335
exp_metastable_Sr5Sn3_mp-17720,mp-17720,Sr5Sn3,exp_metastable,metallic,True,False,0.003021452500000521,-0.7373520218750009,0.021103127387499997,0.00320226449375
exp_metastable_SrAl2_mp-1638,mp-1638,SrAl2,exp_metastable,metallic,True,False,0.013571949999999333,-0.27150349333333307,0.028444267766666666,0.0016992140166666666
exp_metastable_Ta7Co6_mp-1104548,mp-1104548,Ta7Co6,exp_metastable,metallic,True,False,0.0014632612820477675,-0.23498456394871864,0.002101107526923077,0.0008412828692307232
exp_metastable_Te2Au_mp-567525,mp-567525,Te2Au,exp_metastable,,True,False,0.027432493333336083,-0.0634716500000015,-0.006291759016666568,-0.0022547310333332336
exp_metastable_Te2Ir_mp-1551,mp-1551,Te2Ir,exp_metastable,,True,False,0.0030421406944398655,-0.3634775388888948,0.009004862633333329,0.0008856904166666664
exp_metastable_Ti3Ge_mp-1189044,mp-1189044,Ti3Ge,exp_metastable,metallic,True,False,0.013003969652777059,-0.4815656843750009,0.00013548125,0.0
exp_metastable_Y2O3_mp-558573,mp-558573,Y2O3,exp_metastable,,False,False,0.03422779625000061,-3.9196441264999975,0.01800658591,0.0025874395499999995
exp_metastable_ZnAg_mp-1912,mp-1912,ZnAg,exp_metastable,metallic,True,False,0.011211470555556602,-0.024371359999998177,0.0,0.0
exp_metastable_ZrBr_mp-1065846,mp-1065846,ZrBr,exp_metastable,,True,False,0.0007946975000017176,-1.2701712349999985,0.029717880925,0.000168962675
exp_metastable_ZrGa3_mp-30685,mp-30685,ZrGa3,exp_metastable,metallic,True,False,0.013019501250001397,-0.5133076262499987,0.0,0.0
exp_metastable_ZrRh_mp-2808,mp-2808,ZrRh,exp_metastable,metallic,True,False,0.08393397999999763,-0.8013510275000009,0.01553366079999995,0.0025118833999999996
exp_stable_As2S3_mp-1189572,mp-1189572,As2S3,exp_stable,covalent,False,False,0.0,-0.15650999518749842,0.002628336070000001,0.0
exp_stable_AsF3_mp-28027,mp-28027,AsF3,exp_stable,covalent,False,False,0.0,-2.4719516212500006,0.012191609537500002,0.0
exp_stable_BI3_mp-23189,mp-23189,BI3,exp_stable,covalent,False,False,0.0,-0.3473448510416679,0.039156197075,0.002751035699999925
exp_stable_BW_mp-7832,mp-7832,BW,exp_stable,,True,False,0.0,-0.35971011500000216,0.0,3.2539500000000013e-06
exp_stable_BaAu2_mp-30363,mp-30363,BaAu2,exp_stable,metallic,True,False,0.0,-0.7404507499999978,0.044690160766666626,0.0010563895166667667
exp_stable_BaCl2_mp-568662,mp-568662,BaCl2,exp_stable,ionic,False,False,0.0,-2.96823858,0.06754541806666656,0.0012039112499999999
exp_stable_BaH2_mp-23715,mp-23715,BaH2,exp_stable,,False,False,0.0,-0.6047468716666676,0.0428026779333333,0.0013011945166666666
exp_stable_Be2Cu_mp-2031,mp-2031,Be2Cu,exp_stable,metallic,True,False,0.0,-0.1403742000000007,0.002693017016666633,0.0003791380999999666
exp_stable_Be2Nb3_mp-11272,mp-11272,Be2Nb3,exp_stable,metallic,True,False,0.0,-0.13487592800000242,0.0,0.0
exp_stable_Be2V_mp-11281,mp-11281,Be2V,exp_stable,metallic,True,False,0.0,-0.21818012416666596,0.0,0.0
exp_stable_CaAl4_mp-1749,mp-1749,CaAl4,exp_stable,metallic,True,False,0.0,-0.22058213399999999,0.010747393220000002,0.0011495858000000001
exp_stable_CaSn_mp-2450,mp-2450,CaSn,exp_stable,metallic,True,False,0.0,-0.6481111449999988,0.025592251300000105,0.0014774528000000998
exp_stable_CdPd_mp-1696,mp-1696,CdPd,exp_stable,metallic,True,False,0.0,-0.3915251949999985,0.02051706215,0.0021300586
exp_stable_CoB_mp-20857,mp-20857,CoB,exp_stable,,True,False,0.0,-0.2975242550000008,0.0006166343749999998,0.00091138977499995
exp_stable_Cs2As3_mp-15557,mp-15557,Cs2As3,exp_stable,,False,False,0.0,-0.432719623362069,-0.004305424319999999,0.00154207394
exp_stable_FeS_mp-505531,mp-505531,FeS,exp_stable,,True,False,0.0,-0.7574410312499991,0.00647074362499995,0.0013694666
exp_stable_Ge2Os_mp-10032,mp-10032,Ge2Os,exp_stable,metallic,True,False,0.0,-0.0834786366666691,0.0031941881499999995,0.00032498866666666665
exp_stable_HfTc2_mp-1095669,mp-1095669,HfTc2,exp_stable,metallic,True,False,0.0,-0.40995929166666656,0.001683070416666666,-6.658263333333334e-05
exp_stable_Hg4Pt_mp-936,mp-936,Hg4Pt,exp_stable,metallic,True,False,0.0,-0.12306363999999803,0.00854777926999998,0.00106187666
exp_stable_HgF2_mp-8177,mp-8177,HgF2,exp_stable,,False,False,0.0,-1.7027978508333355,-0.004061625449999998,0.0
exp_stable_InBr_mp-22870,mp-22870,InBr,exp_stable,covalent,False,False,0.0,-0.9348113258333335,0.0016702753749999986,2.9540825000000002e-05
exp_stable_KI_mp-22898,mp-22898,KI,exp_stable,ionic,False,False,0.0,-1.6699892911249994,0.030469999700000007,0.00290661459999995
exp_stable_Li2Se_mp-2286,mp-2286,Li2Se,exp_stable,,False,False,0.0,-1.4516769874652777,0.006949459383333333,0.0
exp_stable_LiB_mp-1001835,mp-1001835,LiB,exp_stable,,True,False,0.0,-0.22468806208333358,0.0,0.0
exp_stable_Mg2Ni_mp-2137,mp-2137,Mg2Ni,exp_stable,metallic,True,False,0.0,-0.153033664444444,-0.0054570846166667325,-0.0015105735666665666
exp_stable_MgP4_mp-384,mp-384,MgP4,exp_stable,,False,False,0.0,-0.2983330857142853,0.00058206165999998,0.0
exp_stable_MnAl12_mp-1104165,mp-1104165,MnAl12,exp_stable,metallic,True,False,0.0,-0.09883573907161856,0.0004566473307692308,2.0333315384615386e-05
exp_stable_MoSe2_mp-1634,mp-1634,MoSe2,exp_stable,covalent,False,False,0.0,-0.7499368427083345,0.014204615283333432,1.4351216666666666e-05
exp_stable_NaS_mp-2400,mp-2400,NaS,exp_stable,,False,False,0.0,-1.00427061140625,0.004886743575,0.001595181125
exp_stable_Nb3Ir_mp-1458,mp-1458,Nb3Ir,exp_stable,metallic,True,False,0.0,-0.402662928749999,0.0047329118,0.0006406734874999999
exp_stable_NbGa3_mp-1973,mp-1973,NbGa3,exp_stable,metallic,True,False,0.0,-0.351950454999999,0.0,0.0
exp_stable_PI2_mp-29443,mp-29443,PI2,exp_stable,covalent,False,False,0.0,-0.3134069832142856,0.01511131378333333,0.0024453650666666
exp_stable_PbSe_mp-2201,mp-2201,PbSe,exp_stable,covalent,False,False,0.0,-0.6725727545312452,-0.0025900310250000502,-0.0002412968
exp_stable_RbI_mp-22903,mp-22903,RbI,exp_stable,ionic,False,False,0.0,-1.6958504512500008,0.032505269100000005,0.00253440229999995
exp_stable_Sc5Ge3_mp-17190,mp-17190,Sc5Ge3,exp_stable,metallic,True,False,0.0,-0.9092670950000006,0.00020322187499999998,0.0
exp_stable_ScAg2_mp-1018128,mp-1018128,ScAg2,exp_stable,metallic,True,False,0.0,-0.2906822483333329,0.0,0.0
exp_stable_ScTe_mp-10026,mp-10026,ScTe,exp_stable,,True,False,0.0,-1.3886115333333322,0.01282168235,0.0004125206
exp_stable_SnPt_mp-19856,mp-19856,SnPt,exp_stable,metallic,True,False,0.0,-0.617788777499996,0.02503489887499995,0.0027614507249999996
exp_stable_SrO2_mp-2697,mp-2697,SrO2,exp_stable,ionic,False,False,0.0,-2.2044791333333316,0.02582448795,0.0045741468499999995
exp_stable_SrSi_mp-2661,mp-2661,SrSi,exp_stable,metallic,True,False,0.0,-0.5268471175000009,0.03118472335,0.002005134975
exp_stable_Ta5Ge3_mp-17593,mp-17593,Ta5Ge3,exp_stable,metallic,True,False,0.0,-0.40993436708333064,0.00020322187499999998,0.0
exp_stable_TaP_mp-1067587,mp-1067587,TaP,exp_stable,,True,False,0.0,-0.9955650676547627,0.004505014975,0.0
exp_stable_TaSb2_mp-11697,mp-11697,TaSb2,exp_stable,metallic,True,False,0.0,-0.1680856907777771,0.007831493033333265,0.0003127308999999333
exp_stable_Te2Pd_mp-782,mp-782,Te2Pd,exp_stable,,True,False,0.0,-0.34445980000000515,0.015417010099999998,2.8155033333333466e-05
exp_stable_Te2Ru_mp-267,mp-267,Te2Ru,exp_stable,covalent,False,False,0.0,-0.40611876333333896,0.008447144099999998,0.0009230773333333333
exp_stable_TeO2_mp-8377,mp-8377,TeO2,exp_stable,covalent,False,False,0.0,-1.4950600038888868,0.010648277816666666,0.0031499465666666665
exp_stable_Ti3In_mp-866046,mp-866046,Ti3In,exp_stable,metallic,True,False,0.0,-0.12506459416666527,2.2528e-06,0.0
exp_stable_Ti3Pt_mp-2339,mp-2339,Ti3Pt,exp_stable,metallic,True,False,0.0,-0.6843641187500005,0.010684724087499976,0.0013711513875
exp_stable_TiBe12_mp-1104067,mp-1104067,TiBe12,exp_stable,metallic,True,False,0.0,-0.14771482794871815,0.0,0.0
exp_stable_TiNi_mp-1048,mp-1048,TiNi,exp_stable,metallic,True,False,0.0,-0.3958550266666663,0.015098520125,0.00245869325
exp_stable_TiO_mp-1071163,mp-1071163,TiO,exp_stable,,True,False,0.0,-2.9079562791666667,0.014789507675,0.002156199625
exp_stable_TiSi2_mp-1077503,mp-1077503,TiSi2,exp_stable,metallic,True,False,0.0,-0.5380357655555557,2.0023999999999997e-06,0.0
exp_stable_TlCl_mp-571079,mp-571079,TlCl,exp_stable,,False,False,0.0,-1.3258213141666677,0.006992904174999953,4.380250000000002e-06
exp_stable_VNi2_mp-11531,mp-11531,VNi2,exp_stable,metallic,True,False,0.0,-0.21683060000000154,0.011079274416666667,0.0032472186666666664
exp_stable_WO2_mp-1524394,mp-1524394,WO2,exp_stable,,True,False,0.0,-2.0675175558333336,0.018831740083333333,0.002877102133333333
exp_stable_Zr2Au_mp-2348,mp-2348,Zr2Au,exp_stable,metallic,True,False,0.0,-0.468447070000001,1.4183666666666666e-06,0.0
exp_stable_Zr5Pb3_mp-681992,mp-681992,Zr5Pb3,exp_stable,metallic,True,False,0.0,-0.37525825500000565,0.005896067624999963,0.0
exp_stable_ZrMo2_mp-2049,mp-2049,ZrMo2,exp_stable,metallic,True,False,0.0,-0.1390927483333352,0.0027203125333333327,2.870243333333333e-05
extension_Ag3As_mp-1183193,mp-1183193,Ag3As,extension,,True,True,0.08839697750000042,0.08839697750000042,0.0006287304875,0.0
extension_Ag3Pt_mp-12065,mp-12065,Ag3Pt,extension,metallic,True,False,0.020805422500000503,-0.020391218749995943,0.009796659687500075,0.0012680229875
extension_Ag3Sb_mp-2273,mp-2273,Ag3Sb,extension,metallic,True,False,0.0508994350000016,0.0508994350000016,0.0028073433375000747,0.000117274087499975
extension_AgH_mp-1096804,mp-1096804,AgH,extension,,False,True,0.1208983966666679,0.1208983966666679,0.0,0.0
extension_AgI_mp-22915,mp-22915,AgI,extension,,True,False,0.39273725999999964,-0.07502263833333256,0.011763896050000004,0.00183402379999995
extension_AgPb3_mp-1183256,mp-1183256,AgPb3,extension,metallic,True,True,0.08509275833333874,0.08509275833333874,0.011792135249999926,0.0
extension_AgPd_mp-1183222,mp-1183222,AgPd,extension,metallic,True,True,0.0069558550000010655,-0.06563816750000129,0.009954308850000001,0.0013037944500000002
extension_Al12Mo_mp-550,mp-550,Al12Mo,extension,metallic,True,False,0.014142691923076711,-0.11324264153846177,0.0003217089269230769,3.311819230769231e-06
extension_Al2W_mp-12524,mp-12524,Al2W,extension,metallic,True,False,0.09311756111111436,-0.05821597088888729,0.0,2.1693000000000006e-06
extension_Al3Ag_mp-1183130,mp-1183130,Al3Ag,extension,metallic,True,True,0.0712581868749993,0.04710001012499987,0.0,0.0
extension_Al3As_mp-1183129,mp-1183129,Al3As,extension,,True,True,0.36364852500000033,0.05012713687500181,0.0006016970375,0.0
extension_AlAg2_mp-985805,mp-985805,AlAg2,extension,metallic,True,True,0.007656157999999635,-0.05676564666666669,0.0,0.0
extension_AlAg_mp-1228901,mp-1228901,AlAg,extension,metallic,True,True,0.01833040100000005,-0.02998595250000058,0.0,0.0
extension_AlH3_mp-1106356,mp-1106356,AlH3,extension,covalent,False,False,0.010014458750000621,-0.06361762406249927,0.0,0.0
extension_As3W2_mp-11696,mp-11696,As3W2,extension,,True,False,0.0,-0.09276986950000037,0.00150695077,2.6031600000000013e-06
extension_As4S3_mp-27543,mp-27543,As4S3,extension,covalent,False,False,0.006355647857141378,-0.1304276883482142,0.009183498335714285,0.0
extension_As4S3_mp-557321,mp-557321,As4S3,extension,covalent,False,False,0.006840436428570129,-0.12994289977678516,0.010757498735714284,0.0
extension_Au2S_mp-947,mp-947,Au2S,extension,covalent,False,False,0.0,-0.11834182593750124,0.0027317252999999996,0.0
extension_BPd5_mp-1228665,mp-1228665,BPd5,extension,,True,True,0.13249513083333042,-0.08821138208333441,-0.008657643466666663,0.002299776866666667
extension_Ba3Ca_mp-1183342,mp-1183342,Ba3Ca,extension,metallic,True,True,0.03921404749999979,0.03921404749999979,-0.0027668891499999793,0.0043806265375
extension_Ba4Pd_mp-1214438,mp-1214438,Ba4Pd,extension,,False,True,0.15571698099999987,-0.06396342699999984,0.05559360748999992,0.00351962816
extension_Ba5P4_exp_mp-17566,mp-17566,Ba5P4,extension,,False,False,3.472888887223746e-05,-1.0102398348412531,0.03930498921111105,0.0021686575277777777
extension_BaCl2_exp_mp-23199,mp-23199,BaCl2,extension,ionic,False,False,0.006785772499999787,-2.9614528075,0.06672312811666656,0.0012769945
extension_BaF3_exp_mp-1080821,mp-1080821,BaF3,extension,ionic,False,False,0.0,-3.19264289375,0.04721690520000008,0.00047527683749999997
extension_BaF3_theo_mp-1183303,mp-1183303,BaF3,extension,,True,True,0.061207927499999926,-3.13143496625,0.04902624309999998,-0.0011119880625000001
extension_BaMg3_mp-1016218,mp-1016218,BaMg3,extension,metallic,True,True,0.17140638551136345,0.12058222625000026,-0.014773646725000103,-0.0008151137624998999
extension_BaO_exp_mp-1008500,mp-1008500,BaO,extension,ionic,False,False,0.01888829749999843,-2.804754410000002,0.06182836172499995,0.0040706967
extension_BaO_theo_mp-1950989,mp-1950989,BaO,extension,ionic,False,True,0.04343597749999972,-2.7802067300000006,0.06331942317499994,0.0041079914
extension_BaP10_mp-28035,mp-28035,BaP10,extension,,False,False,0.0036162985064951414,-0.2570918210389595,0.0075874605863636285,0.0003548712318181818
extension_BaS3_exp_mp-556296,mp-556296,BaS3,extension,,False,False,0.04356796437499888,-1.3907245862499997,0.03593872657499997,0.0009758958875
extension_Be12Mo_mp-1475,mp-1475,Be12Mo,extension,metallic,True,False,0.0,-0.1278044192307687,0.0003217089269230769,3.311819230769231e-06
extension_Be3P2_exp_mp-567841,mp-567841,Be3P2,extension,,False,False,0.0,-0.23136165360714217,0.0036040119800000003,0.0
extension_Be3P2_mp-1084771,mp-1084771,Be3P2,extension,,False,True,0.15672523674999983,-0.0746364168571425,0.0036040119800000003,-7.510349999999999e-06
extension_Be3P2_mp-567841,mp-567841,Be3P2,extension,,False,False,0.0,-0.23136165360714217,0.0036040119800000003,0.0
extension_Be3P2_theo_mp-1084771,mp-1084771,Be3P2,extension,,False,True,0.15672523674999983,-0.0746364168571425,0.0036040119800000003,-7.510349999999999e-06
extension_BeCl2_exp_mp-23267,mp-23267,BeCl2,extension,ionic,False,False,0.008707515833333623,-1.837467066666666,0.050311041683333266,5.840333333333336e-06
extension_BeCl2_theo_mp-1172909,mp-1172909,BeCl2,extension,ionic,False,True,3.1687985972222217,1.322624014722222,-0.7141901378666666,-0.06510019326666666
extension_BeF2_exp_mp-15951,mp-15951,BeF2,extension,ionic,False,False,0.00039670611111120024,-3.550195442777778,0.0265636397,0.0
extension_BeF2_theo_mp-975644,mp-975644,BeF2,extension,,True,True,2.518145377222223,-1.0324467716666665,0.01854710765,0.0
extension_BeO_exp_mp-7599,mp-7599,BeO,extension,ionic,False,False,0.015346631250000797,-3.087509171249999,0.015006531175,0.002156199625
extension_BeO_theo_mp-1778,mp-1778,BeO,extension,ionic,False,True,0.006973667500000502,-3.095882134999999,0.015006531175,0.002156199625
extension_Ca3Zn_mp-1039229,mp-1039229,Ca3Zn,extension,metallic,True,True,0.15884041124999992,0.024939257500000034,0.023027446600000105,0.0039718399250000995
extension_CaCl2_exp_mp-23214,mp-23214,CaCl2,extension,ionic,False,False,0.0011452108333331878,-2.8042218233333327,0.05084513823333327,0.0019300755666666666
extension_CaCl2_theo_mp-1120739,mp-1120739,CaCl2,extension,ionic,False,True,0.04218543083333426,-2.7631816033333325,0.05135282243333336,0.0018762597166666665
extension_CaF2_exp_mp-10464,mp-10464,CaF2,extension,ionic,False,False,0.03464170166666669,-4.187573868333334,0.0356604643500001,0.0019372518333333332
extension_CaF2_theo_mp-554355,mp-554355,CaF2,extension,ionic,False,True,0.24025145999999964,-3.98196411,0.0416038823,0.0019372518333333332
extension_CaNi_mp-1059707,mp-1059707,CaNi,extension,metallic,True,False,0.16564980624999937,0.023789325000000083,0.030990157875,0.004470993800000001
extension_CaO_exp_mp-1079707,mp-1079707,CaO,extension,ionic,False,False,0.20976985500000023,-3.0962495374999994,0.030136834275,0.005062077375
extension_CaO_mp-2605,mp-2605,CaO,extension,ionic,False,False,0.0,-3.3060193924999997,0.042564946725,0.005062077375
extension_CaO_theo_mp-1181903,mp-1181903,CaO,extension,,True,True,2.7281320512499994,-0.5778873412500003,0.038771878625,0.004030286375
extension_CdIn3_mp-1183674,mp-1183674,CdIn3,extension,metallic,True,True,0.06416026750000015,0.06416026750000015,2.499500000000026e-07,0.0
extension_CdP4_mp-7904,mp-7904,CdP4,extension,covalent,False,False,0.0,-0.12074253238095167,0.0035447209100000006,0.0
extension_CdSb3_mp-1183739,mp-1183739,CdSb3,extension,metallic,True,True,0.13193314687499935,0.08399822218749975,-0.0020152171375000753,-4.190148750007498e-05
extension_CoGe_mp-21237,mp-21237,CoGe,extension,metallic,True,False,0.0,-0.07247457375000188,0.003164934825,0.00076045072500005
extension_CoRe_mp-1225995,mp-1225995,CoRe,extension,metallic,True,True,0.1217252000000002,0.11845653291666736,0.0031626496499999493,0.0003867399249999001
extension_CoSn_mp-20536,mp-20536,CoSn,extension,metallic,True,False,0.0,-0.09587967583333305,0.005166172825,0.00074980767499995
extension_Cr5Si3_mp-7506,mp-7506,Cr5Si3,extension,metallic,True,False,0.05473733324999941,-0.12199586687500208,-0.00022311670000006245,0.00018811401250000003
extension_CrRe3_mp-1183703,mp-1183703,CrRe3,extension,metallic,True,True,0.13309992375000235,0.13309992375000235,0.0039564324624999,0.000278351924999925
extension_CrW_mp-1226162,mp-1226162,CrW,extension,metallic,True,True,0.12119496999999768,0.12119496999999768,0.00089774559999995,0.00011564655
extension_Cs2S_exp_mp-1077814,mp-1077814,Cs2S,extension,,False,False,0.06672482000000102,-1.1257135284374986,0.006672262749999998,0.0025701232333333332
extension_CsCl_exp_mp-573697,mp-573697,CsCl,extension,ionic,False,False,0.007141250000000099,-2.2486625248275875,0.03940247519999995,0.001931972675
extension_CsF_exp_mp-8455,mp-8455,CsF,extension,ionic,False,False,0.10877166999999943,-2.7259756223275873,0.016403529225000005,0.001908069025
extension_CsO2_exp_mp-1441,mp-1441,CsO2,extension,,True,False,0.03485998833333248,-0.9756556932183914,-0.004231234299999904,5.4544450000098936e-05
extension_CsO2_theo_mp-1096936,mp-1096936,CsO2,extension,,True,True,0.0940473483333335,-0.916468333218391,-0.0025812681499999025,0.0018876548999999993
extension_CsP7_exp_mp-1201790,mp-1201790,CsP7,extension,,False,False,0.0,-0.24634146729166595,0.0076388735125,0.00048189810625
extension_CsP7_mp-1201790,mp-1201790,CsP7,extension,,False,False,0.0,-0.24634146729166595,0.0076388735125,0.00048189810625
extension_CsP7_mp-1213206,mp-1213206,CsP7,extension,,False,True,8.425187500016307e-05,-0.2462572154166658,0.007632087062500001,0.00048189810625
extension_CsP7_theo_mp-1213206,mp-1213206,CsP7,extension,,False,True,8.425187500016307e-05,-0.2462572154166658,0.007632087062500001,0.00048189810625
extension_CsRb_mp-1225895,mp-1225895,CsRb,extension,metallic,True,True,0.03448047142241284,0.03448047142241284,-0.001162958825000001,-0.0013075440249999005
extension_Cu2S_mp-12087,mp-12087,Cu2S,extension,,True,False,0.09426421770833393,-0.11781005802083182,-0.00031948730000007017,0.0007385015999999332
extension_Cu2S_mp-553942,mp-553942,Cu2S,extension,,True,False,0.23845627437500028,0.026381998645833942,0.0033765093999999322,0.0006023283499999332
extension_Cu3Te2_mp-1225676,mp-1225676,Cu3Te2,extension,,True,True,0.02125787800000012,-0.04610582399999998,-0.005556675290000059,-0.0008715744799999601
extension_Cu7Te4_mp-624307,mp-624307,Cu7Te4,extension,,True,False,0.1459016827272741,0.08466195363636136,-0.0030761167045455194,-0.00040691710909097293
extension_CuH_mp-1225705,mp-1225705,CuH,extension,,True,True,0.09820546499999949,0.09820546499999949,-0.00025534792500005003,0.0005407970499999499
extension_CuNi_mp-1184069,mp-1184069,CuNi,extension,metallic,True,True,0.05968355999999986,0.05968355999999986,-0.008704199600000052,0.00153464909999995
extension_Ga2Au7_mp-571598,mp-571598,Ga2Au7,extension,metallic,True,False,0.017660370925923985,-0.0849347496296273,3.3095222222222222e-06,0.0
extension_Ga3Hg_mp-1184289,mp-1184289,Ga3Hg,extension,metallic,True,True,0.08707534437500186,0.08707534437500186,0.0,0.0
extension_Ga3Pb_mp-1184425,mp-1184425,Ga3Pb,extension,metallic,True,True,0.09109193937500137,0.09109193937500137,0.0026558399999999753,0.0
extension_Ga3Re_mp-1188393,mp-1188393,Ga3Re,extension,metallic,True,False,0.03857295171874853,-0.11071175874999994,0.001690167687499975,6.4831999999975e-05
extension_GaSb_mp-1224785,mp-1224785,GaSb,extension,metallic,True,True,0.1847465150000005,-0.04452540500000168,0.004657981024999949,0.00023454817499995
extension_Ge3Mo5_mp-17094,mp-17094,Ge3Mo5,extension,metallic,True,False,0.04250976249999994,-0.11120784687499707,0.0005843160562499995,-3.842226875e-05
extension_Ge3O_mp-1184665,mp-1184665,Ge3O,extension,,True,True,0.89046678375,0.08172090999999959,0.006103178687500001,0.0009687132124999999
extension_GeAs_mp-7591,mp-7591,GeAs,extension,,True,False,0.10544380666666875,0.04514922208333516,-0.00019674882500000002,-7.98495e-05
extension_GeSb_mp-9935,mp-9935,GeSb,extension,metallic,True,True,0.04942549249999928,0.04942549249999928,0.0033514779249999497,-1.551717499994999e-05
extension_GeTe_mp-938,mp-938,GeTe,extension,covalent,False,False,0.0,-0.035467995000001196,-0.006804796,0.00026808835
extension_H3Pd4_mp-1224413,mp-1224413,H3Pd4,extension,,True,True,0.013056976428570621,-0.06352785660714387,0.006419867278571429,0.0019503521928571428
extension_HC2_mp-995184,mp-995184,HC2,extension,,True,True,0.1491960781249988,0.04271132354166459,0.0,-0.00010763285
extension_HC3_mp-995200,mp-995200,HC3,extension,,True,True,0.13767401546874858,0.0578104495312477,0.0,0.0
extension_HC6_mp-995202,mp-995202,HC6,extension,,True,True,0.08574633205357074,0.040110008660713604,0.0,0.0
extension_HC_mp-995197,mp-995197,HC,extension,covalent,False,True,0.10980436656249992,-0.04992276531250006,0.0,0.0
extension_Hf3Pb_mp-1184772,mp-1184772,Hf3Pb,extension,metallic,True,True,0.0,-0.07151459250000869,0.003930711749999975,0.0
extension_HfCd_mp-1007758,mp-1007758,HfCd,extension,metallic,True,False,0.0,-0.09590878000000203,0.0,0.0
extension_HfCr2_mp-569624,mp-569624,HfCr2,extension,metallic,True,False,0.10305479333333167,0.10305479333333285,0.0011969941333332666,0.0002236158
extension_HfCu3_mp-1184704,mp-1184704,HfCu3,extension,metallic,True,True,0.07249532007622062,-0.08976723500000006,0.003957438587499925,0.0008581292999999249
extension_HfMg15_mp-1023478,mp-1023478,HfMg15,extension,metallic,True,True,0.07120114031250013,0.07120114031250013,-0.012484445581250093,-0.00161399865
extension_HfW2_mp-1224230,mp-1224230,HfW2,extension,metallic,True,True,0.2690691899999962,0.10028667166667067,0.0,4.338600000000001e-06
extension_Hg3Pb_mp-1184700,mp-1184700,Hg3Pb,extension,metallic,True,True,0.06834607812499627,0.06834607812499627,0.003930711749999975,0.0
extension_Hg3Sb_mp-977242,mp-977242,Hg3Sb,extension,metallic,True,True,0.12571606499999888,0.12571606499999888,0.002919477737499975,9.5497987499975e-05
extension_Hg5Pd2_mp-30721,mp-30721,Hg5Pd2,extension,metallic,True,False,0.03967810749999523,-0.055587898928577725,0.011724035514285714,0.0012110985714285714
extension_In2Te3_mp-1105025,mp-1105025,In2Te3,extension,,True,False,0.30775990697777544,-0.13883929155555658,0.00332937935,-0.00071623128
extension_In7Cu10_mp-646039,mp-646039,In7Cu10,extension,metallic,True,False,0.0,-0.04382247382353158,0.00044345356470582454,0.0005193517382352352
extension_InNi_mp-20997,mp-20997,InNi,extension,metallic,True,False,0.09218754000000118,-0.12101825999999605,0.014041214275000099,0.00168971915
extension_InSn4_mp-1223653,mp-1223653,InSn4,extension,metallic,True,True,0.14784555200000327,0.14784555200000113,0.0058665233600000005,3.464152e-05
extension_Ir3Ru_mp-974358,mp-974358,Ir3Ru,extension,metallic,True,True,0.0,-0.04101984375000711,0.0058797221875000975,0.0008212196375
extension_Ir4W_mp-1223666,mp-1223666,Ir4W,extension,metallic,True,True,0.2319650820000021,-0.06465684299998883,-0.034385597340000004,-0.00560128309
extension_IrPd_mp-1223675,mp-1223675,IrPd,extension,metallic,True,True,0.11000630500000597,0.11000630500000597,-0.003670438300000002,0.0007650811250001
extension_K2O_exp_mp-971,mp-971,K2O,extension,ionic,False,False,0.0,-1.2338780364999995,0.014157588133333432,0.002867587483333333
extension_K2O_theo_mp-1223784,mp-1223784,K2O,extension,,True,True,0.19996455333333385,-1.0339134831666659,0.006378602483333332,0.002867587483333333
extension_K2S_exp_mp-1022,mp-1022,K2S,extension,,False,False,0.0,-1.2478866567708333,0.015549056033333331,0.0014301210666666667
extension_K3Rb_mp-976115,mp-976115,K3Rb,extension,metallic,True,True,0.037403925187500686,0.037403925187500686,-0.0010237450249999999,-0.0017347915
extension_KCl_exp_mp-23289,mp-23289,KCl,extension,ionic,False,False,0.07764382000000003,-2.1701050336249996,0.025073221374999954,0.0010769710500000002
extension_KF3_exp_mp-1544557,mp-1544557,KF3,extension,ionic,False,False,0.01249103906249971,-1.458083969375,0.008836811699999999,-0.0023284586999999
extension_KF3_theo_mp-2749823,mp-2749823,KF3,extension,ionic,False,True,0.011928009062500244,-1.4586469993749995,0.009314412299999998,-0.0022573663499999997
